msg_type,processing_time_ns,buff_read_ns
match,15791,2027
l2update,11263,1762
match,15943,1967
l2update,10781,1718
match,16614,4344
l2update,11272,1753
match,15920,2036
l2update,10717,1749
match,22650,1994
l2update,10982,1908
match,16429,2038
l2update,10931,1692
match,16805,4567
l2update,10791,1736
match,15831,2035
l2update,10810,1708
match,15668,1983
l2update,11016,1770
match,16398,2005
l2update,10753,1708
match,16882,4222
l2update,10808,1785
match,15802,1988
l2update,10732,1734
match,16151,2052
l2update,10769,1663
match,15878,1996
l2update,10723,1709
match,16580,4282
l2update,10814,1721
match,16327,2018
l2update,10835,1639
match,16862,2048
l2update,10804,1699
match,16169,2055
l2update,11351,3937
match,16060,2047
l2update,11338,1668
match,16005,1995
l2update,11018,1682
match,16202,2169
l2update,10893,1659
match,16318,2043
l2update,11001,3852
match,15856,2023
l2update,10636,1715
match,16372,1990
l2update,10761,1720
match,16086,1999
l2update,10585,1724
match,15996,4286
l2update,10793,1757
match,15744,1972
l2update,11242,1744
match,16090,1999
l2update,10554,1768
match,16154,1946
l2update,11005,1776
match,16643,4197
l2update,10961,1818
match,15874,2009
l2update,10782,1700
match,16312,2034
l2update,10709,1681
match,16166,2041
l2update,10743,1637
match,16587,4374
l2update,10834,1767
match,15731,2008
l2update,10776,1695
match,15864,2005
l2update,10939,1722
match,16475,1910
l2update,11714,3971
match,16414,2010
l2update,10726,1761
match,16320,2001
l2update,10789,1693
match,16239,1884
l2update,11090,1709
match,16131,1937
l2update,11313,3921
match,15803,2047
l2update,11408,1778
match,16326,1924
l2update,11189,1703
match,16391,2022
l2update,10778,1699
match,16558,4280
l2update,10808,1749
match,16473,1989
l2update,10860,1681
match,16275,2006
l2update,10760,1710
match,15785,2018
l2update,10582,1755
match,16449,4280
l2update,11247,1783
match,15901,1973
l2update,11355,1754
match,16256,1949
l2update,11302,1650
match,16801,1959
l2update,10738,1701
match,16444,4195
l2update,10758,1678
match,15732,2000
l2update,10905,1700
match,15848,1990
l2update,10629,1703
match,16176,2014
l2update,11587,3983
match,15753,2020
l2update,11285,1716
match,15987,1969
l2update,10789,1695
match,15821,1986
l2update,10714,1683
match,16139,1976
l2update,11443,3975
match,15834,2047
l2update,10737,1698
match,16114,2000
l2update,10838,1751
match,15761,1995
l2update,11341,1850
match,16717,4385
l2update,10845,1774
match,16127,2075
l2update,10822,1651
match,15734,2043
l2update,11020,1673
match,15902,1982
l2update,10709,1689
match,16491,4283
l2update,10770,1741
match,16123,2041
l2update,10738,1628
match,15852,1985
l2update,10919,1738
match,15813,1992
l2update,10821,1738
match,16660,4212
l2update,10986,1744
match,16246,2072
l2update,10752,1659
match,16119,2040
l2update,10651,1654
match,16571,2021
l2update,10749,1661
match,16715,4224
l2update,10673,1787
match,16122,2005
l2update,10663,1608
match,16179,2022
l2update,10742,1676
match,16260,1983
l2update,11190,3931
match,15740,2008
l2update,10767,1775
match,16249,2038
l2update,11431,1738
match,15973,1940
l2update,10730,1637
match,16650,4193
l2update,11369,1838
match,16275,1971
l2update,10820,1679
match,16075,2048
l2update,11422,1721
match,16318,1936
l2update,10534,1689
match,16652,4187
l2update,11000,1747
match,16242,2027
l2update,10523,1694
match,16421,2033
l2update,10966,1724
match,15826,1940
l2update,10988,1782
match,16873,4187
l2update,10684,1708
match,15636,1996
l2update,10707,1736
match,16763,1961
l2update,10742,1678
match,16423,1994
l2update,10669,1632
match,16603,4206
l2update,11452,1739
match,16286,1960
l2update,10864,1660
match,16193,1969
l2update,10678,1682
match,16284,1960
l2update,11582,3898
match,16039,2060
l2update,10480,1691
match,16172,1990
l2update,10782,1660
match,15863,1990
l2update,10716,1713
match,16314,1963
l2update,11434,3948
match,16374,2096
l2update,11673,1709
match,16219,1970
l2update,10990,1682
match,15913,1979
l2update,10722,1687
match,16635,4253
l2update,11168,1937
match,16544,2019
l2update,22267,1649
match,15547,3057
l2update,10433,1643
match,15820,1926
l2update,10303,1665
match,25286,4360
l2update,10715,1892
match,15764,2013
l2update,10876,1681
match,16056,1972
l2update,19843,1723
match,15915,2086
l2update,10783,1678
match,16044,4284
l2update,10411,1682
match,16234,1988
l2update,10536,1657
match,15303,1921
l2update,10532,1653
match,15813,1965
l2update,10928,3914
match,15580,2006
l2update,10498,1648
match,15937,1917
l2update,10858,1685
match,15697,1991
l2update,10483,1621
match,15929,1980
l2update,12708,23810
match,16157,2289
l2update,11055,1719
match,20769,10403
l2update,11193,2017
match,25311,2017
l2update,10476,1745
match,16405,4632
l2update,10658,1653
match,15914,1962
l2update,10418,1635
match,15866,1954
l2update,10598,1622
match,15923,1964
l2update,10427,1613
match,16993,4194
l2update,11126,1657
match,15826,1882
l2update,10478,1685
match,15232,1887
l2update,10376,1628
match,15861,1918
l2update,10445,1566
match,16100,4126
l2update,10563,1625
match,15446,1921
l2update,10489,1697
match,15657,1968
l2update,10405,1579
match,16018,1951
l2update,10400,1659
match,16364,4206
l2update,10943,1762
match,15588,1968
l2update,10533,1610
match,15405,1927
l2update,10769,1660
match,15454,1857
l2update,11007,3898
match,25648,1910
l2update,18452,2831
match,23910,2579
l2update,19649,3157
match,36257,4284
l2update,28202,3435
match,19195,9365
l2update,11389,2031
match,16081,2036
l2update,10778,1780
match,16362,2014
l2update,10714,1691
match,16292,2050
l2update,10681,1686
match,17685,4634
l2update,11300,1673
match,16679,2180
l2update,11266,1708
match,16396,2069
l2update,11261,1660
match,16225,2023
l2update,10866,1668
match,16680,4387
l2update,11273,1687
match,15843,1996
l2update,10796,1674
match,16335,1974
l2update,11280,1631
match,16267,2035
l2update,10671,1698
match,16503,4303
l2update,11471,1748
match,16443,1981
l2update,11186,1707
match,16169,2026
l2update,10922,1696
match,16118,1963
l2update,11112,3984
match,16540,2025
l2update,10985,1758
match,16468,1990
l2update,10789,1622
match,16431,1995
l2update,11145,1690
match,15794,2008
l2update,11390,3964
match,16084,2042
l2update,10722,1725
match,15836,1976
l2update,11258,1748
match,16222,1957
l2update,10800,1705
match,16612,4224
l2update,10729,1681
match,16445,2036
l2update,11124,1702
match,16305,2008
l2update,11403,1635
match,16286,2002
l2update,11151,1683
match,16604,4241
l2update,11012,1749
match,16314,2005
l2update,11119,1695
match,15815,1983
l2update,10742,1759
match,15912,1953
l2update,11109,1709
match,16608,4255
l2update,11419,1815
match,17250,1941
l2update,11226,1645
match,16021,1990
l2update,10609,1701
match,16168,1992
l2update,11363,3991
match,15887,2019
l2update,10685,1703
match,16713,1973
l2update,11166,1647
match,16296,1987
l2update,10887,1676
match,15805,1990
l2update,11551,4035
match,15849,2012
l2update,10951,1671
match,16525,1964
l2update,10788,1648
match,16489,1951
l2update,10737,1688
match,16976,4151
l2update,10847,1759
match,16310,1968
l2update,10810,1667
match,15724,2024
l2update,10652,1724
match,15853,1986
l2update,11031,1722
match,16811,4295
l2update,10866,1745
match,15844,2024
l2update,11093,1786
match,16578,2021
l2update,11034,1698
match,15898,1951
l2update,11146,1723
match,16444,4205
l2update,10856,1741
match,16401,2003
l2update,11042,1688
match,15912,2028
l2update,10898,1688
match,16317,1879
l2update,10868,1657
match,16221,4288
l2update,10759,1729
match,16122,2010
l2update,11093,1742
match,16060,2008
l2update,10904,1678
match,15896,1959
l2update,13404,16506
match,16640,2182
l2update,11441,1733
match,15937,2019
l2update,10699,1673
match,16367,2009
l2update,11149,1688
match,16744,4577
l2update,10832,1746
match,16029,2048
l2update,11107,1715
match,16236,2026
l2update,10784,1726
match,17061,1968
l2update,11192,1629
match,16934,4298
l2update,10894,1811
match,16414,2026
l2update,10903,1646
match,16361,1989
l2update,10792,1645
match,16195,2025
l2update,10789,1612
match,16919,4233
l2update,10828,1703
match,16322,1967
l2update,10957,1702
match,16306,1956
l2update,10833,1663
match,16409,2025
l2update,10755,1706
match,16700,4241
l2update,10864,1754
match,16539,2001
l2update,11157,1698
match,16019,1950
l2update,11423,1731
match,16407,1934
l2update,11582,4045
match,16315,2038
l2update,10779,1647
match,16267,2015
l2update,11178,1645
match,16393,1876
l2update,10773,1647
match,16598,1978
l2update,11141,3871
match,16088,2023
l2update,11033,1727
match,15858,1944
l2update,11047,1724
match,15854,1976
l2update,10996,1712
match,16285,4129
l2update,10842,1697
match,16310,2045
l2update,11456,1707
match,16290,1916
l2update,10719,1662
match,16392,2009
l2update,10804,1651
match,16683,4099
l2update,11318,1750
match,16334,2011
l2update,10658,1674
match,16419,2012
l2update,10730,1699
match,16282,1972
l2update,10590,1642
match,16658,4233
l2update,11394,1728
match,16460,1957
l2update,10707,1676
match,16122,2040
l2update,11349,1621
match,16412,1920
l2update,11397,3963
match,16491,2234
l2update,10938,1766
match,16306,2074
l2update,10793,1703
match,16186,2045
l2update,10671,1715
match,16292,1991
l2update,11407,4102
match,16865,2008
l2update,11214,1684
match,16099,1965
l2update,10695,1671
match,15674,1969
l2update,10903,1687
match,16679,4217
l2update,10832,1780
match,16207,2030
l2update,11237,1635
match,15679,1960
l2update,11066,1738
match,15918,1970
l2update,10786,1742
match,16652,4169
l2update,10546,1731
match,15772,1964
l2update,11123,1725
match,16219,2023
l2update,10794,1633
match,15740,2005
l2update,10968,1712
match,19556,6175
l2update,11656,1927
match,16266,1877
l2update,10650,1746
match,15978,2029
l2update,10989,1727
match,16004,1993
l2update,11366,1658
match,16978,4162
l2update,10727,1717
match,16260,2026
l2update,10739,1720
match,16595,1983
l2update,10752,1688
match,16177,2044
l2update,11312,4023
match,16514,2025
l2update,10750,1679
match,16525,1930
l2update,10696,1697
match,15747,2030
l2update,10639,1681
match,16658,4153
l2update,11293,1747
match,16112,1968
l2update,10690,1648
match,15707,1975
l2update,11178,1763
match,15822,1942
l2update,11350,1747
match,16689,4168
l2update,10746,1769
match,16197,1956
l2update,11042,1712
match,16707,1968
l2update,10545,1682
match,16202,1949
l2update,11020,1728
match,16502,4160
l2update,10926,1729
match,17032,2030
l2update,11321,1602
match,16142,1876
l2update,10725,1675
match,15802,1940
l2update,10854,1676
match,17073,4168
l2update,10896,1695
match,16333,1970
l2update,10550,1597
match,16250,1948
l2update,10996,1681
match,16084,1952
l2update,11457,3755
match,16260,2006
l2update,10757,1598
match,16224,1962
l2update,10730,1626
match,16448,1948
l2update,10696,1669
match,16632,4244
l2update,10716,1748
match,16306,1966
l2update,10717,1676
match,16311,1975
l2update,10698,1664
match,16140,1938
l2update,10866,1649
match,16558,4033
l2update,10814,1752
match,16587,1986
l2update,10923,1673
match,15804,1991
l2update,10728,1719
match,16129,1974
l2update,10738,1653
match,16709,4165
l2update,10818,1647
match,16398,2001
l2update,10648,1703
match,15856,1948
l2update,11436,1694
match,16428,1866
l2update,10643,1693
match,16647,4089
l2update,11050,1872
match,16832,1940
l2update,10673,1639
match,16391,1979
l2update,11162,1728
match,15611,1986
l2update,11409,3948
match,16174,1963
l2update,10758,1739
match,16278,1984
l2update,11224,1670
match,16101,1973
l2update,10762,1700
match,16385,1970
l2update,11093,3859
match,16288,2046
l2update,10944,1647
match,16384,1958
l2update,10984,1725
match,15884,1936
l2update,10881,1675
match,16623,4202
l2update,11109,1729
match,16202,2012
l2update,19630,1638
match,15567,1978
l2update,10321,1625
match,16667,10922
l2update,10619,1627
match,16558,4267
l2update,10877,1669
match,16590,1918
l2update,10757,1722
match,16305,2007
l2update,10980,1626
match,16313,1930
l2update,10992,1691
match,16514,4117
l2update,10748,1728
match,16319,1965
l2update,10841,1635
match,16436,1956
l2update,10722,1672
match,15954,2031
l2update,11023,3853
match,15700,1971
l2update,11022,1675
match,16410,1953
l2update,11056,1689
match,16248,1850
l2update,10763,1625
match,16220,1940
l2update,11669,3831
match,16362,1917
l2update,10982,1715
match,16458,1998
l2update,10816,1679
match,16291,1962
l2update,10840,1657
match,16488,4125
l2update,10738,1708
match,15771,1978
l2update,10693,1741
match,15802,1966
l2update,10896,1652
match,15734,1957
l2update,11003,1719
match,16221,4250
l2update,10575,1698
match,16311,1978
l2update,10754,1672
match,16343,2011
l2update,11382,1739
match,15932,1947
l2update,11120,1680
match,16040,4121
l2update,10658,1757
match,16425,1948
l2update,10735,1687
match,16155,1995
l2update,10733,1613
match,15704,1971
l2update,10930,1641
match,16207,4206
l2update,11234,1806
match,16524,2154
l2update,11373,1692
match,17018,1883
l2update,10885,1620
match,16362,1966
l2update,11315,3998
match,16186,2067
l2update,10841,1691
match,16203,2016
l2update,10695,1699
match,16178,1975
l2update,11096,1643
match,16551,4129
l2update,10542,1732
match,15794,1928
l2update,11252,1683
match,20126,1859
l2update,11441,1836
match,16288,2006
l2update,10732,1710
match,16968,4339
l2update,11273,1778
match,16155,2057
l2update,10909,1626
match,15845,1951
l2update,10650,1724
match,16201,1971
l2update,11073,1714
match,16494,4192
l2update,10907,1738
match,16174,2009
l2update,11442,1682
match,16127,1903
l2update,11182,1693
match,16583,1981
l2update,10507,1686
match,16837,4184
l2update,11072,1740
match,15764,1972
l2update,11411,1648
match,16392,1883
l2update,11246,1726
match,16181,1895
l2update,11589,4005
match,16509,1936
l2update,10973,1662
match,16257,2007
l2update,10729,1675
match,15737,1966
l2update,10595,1701
match,16172,1974
l2update,13354,26392
match,16686,2294
l2update,11055,1683
match,15931,1989
l2update,10730,1646
match,16247,2008
l2update,10900,1682
match,16655,4482
l2update,10841,1708
match,16300,1971
l2update,10636,1653
match,16080,2011
l2update,10680,1644
match,16210,2025
l2update,10650,1654
match,16486,4384
l2update,11243,1785
match,16422,2047
l2update,10858,1690
match,15795,1948
l2update,11133,1690
match,16315,2012
l2update,10838,1715
match,16534,4196
l2update,10885,1720
match,16161,2064
l2update,11073,1680
match,15962,1960
l2update,11034,1732
match,16136,1989
l2update,11599,3969
match,17167,2045
l2update,11057,1686
match,16314,1979
l2update,11028,1841
match,16348,1965
l2update,11299,1669
match,15895,1955
l2update,11658,3927
match,16365,1939
l2update,10744,1631
match,16483,1998
l2update,10747,1714
match,15728,1966
l2update,10739,1729
match,16811,4169
l2update,10660,1786
match,16352,1948
l2update,10940,1698
match,15967,1967
l2update,11197,1670
match,16505,1969
l2update,10981,1738
match,16651,4309
l2update,11288,1745
match,16349,1966
l2update,10886,1704
match,16313,2009
l2update,11372,1724
match,16755,11041
l2update,10475,1665
match,16701,4241
l2update,10437,1640
match,15485,1988
l2update,10811,1640
match,15442,1908
l2update,10452,1643
match,15681,1926
l2update,11031,1613
match,16215,3907
l2update,10480,1685
match,15441,1938
l2update,10713,1705
match,16117,1933
l2update,10490,1570
match,16038,1929
l2update,10703,3730
match,15471,1984
l2update,10692,1636
match,15844,1892
l2update,10416,1624
match,15755,1926
l2update,10754,1635
match,16073,4052
l2update,10578,1627
match,16760,1974
l2update,20449,1589
match,16189,1980
l2update,10956,1634
match,16345,2006
l2update,10762,1705
match,16648,4368
l2update,29205,1733
match,16268,2131
l2update,11080,1715
match,15762,1948
l2update,11063,1680
match,16322,1995
l2update,11129,1639
match,16510,4298
l2update,10727,1703
match,16315,2002
l2update,10681,1625
match,16441,2001
l2update,10711,1636
match,27608,2015
l2update,12464,3237
match,17521,5482
l2update,11035,1879
match,16453,2045
l2update,11372,1762
match,16414,1969
l2update,10767,1683
match,15963,2031
l2update,11318,4198
match,16138,2083
l2update,10739,1723
match,15808,2047
l2update,10822,1696
match,16275,2045
l2update,11070,1847
match,16444,2027
l2update,11656,4181
match,15918,2045
l2update,11095,1816
match,15969,1954
l2update,11059,1751
match,16037,2003
l2update,10584,1762
match,16199,4255
l2update,10953,1815
match,16358,2003
l2update,11117,1757
match,17301,2000
l2update,11154,1753
match,16275,2034
l2update,10584,1737
match,16575,4299
l2update,10862,1802
match,16488,1990
l2update,10689,1716
match,16294,2002
l2update,10718,1725
match,16388,2055
l2update,11027,1744
match,16741,4209
l2update,10842,1763
match,16274,2059
l2update,11027,1723
match,16286,2023
l2update,10835,1685
match,16340,2050
l2update,11203,4090
match,16464,1955
l2update,11247,1693
match,15908,2010
l2update,10650,1748
match,16185,2021
l2update,10701,1629
match,16368,1999
